id,user_id,cart_id,offer_id,type,total_price,status,created_at,updated_at
dc881ef2-02f3-476d-b380-2e017b927c19,78bb01e1-05e2-4c40-add0-69cfc210e559,0f89f444-2021-491b-8415-17525ca40b81,394922.0,drive_thru,248.0,CONFIRMED,2024-12-30 14:51:14.964815,2024-12-30 14:51:14.964815
e1d53227-9137-40a1-88e7-d95f5ba0d112,71081ccd-48c2-457f-b515-bd60f9e76411,77978965-7f1a-4078-b779-8c03b2e1739c,794997.0,in_store,120.0,CONFIRMED,2024-12-30 14:51:14.551210,2024-12-30 14:51:14.551211
8e3d09f1-8473-423c-929a-e4da7121abdc,eea21c5b-22be-4b5e-8d11-b44f432644f3,59013268-828a-45b1-b811-e9597db62304,465489.0,drive_thru,276.0,CONFIRMED,2024-12-30 14:51:15.038602,2024-12-30 14:51:15.038603
4fd5189f-eeb8-462b-96ea-9d28841c7088,9e7b0c18-d4c2-4ec5-9156-f6c6fa8237ce,186898be-addb-4121-8e4b-0da6c86cfdc7,,drive_thru,705.0,CONFIRMED,2024-12-30 14:51:17.095256,2024-12-30 14:51:17.095258
b0764caa-b88f-4636-acb9-163bc8d8a132,d1ac5be0-5654-4e00-8da0-46e544ea3097,883a57ef-477d-4ffa-9bac-a2f427501e96,234221.0,drive_thru,468.0,CONFIRMED,2024-12-30 14:51:15.204036,2024-12-30 14:51:15.204036
369c2462-d34f-4643-8dfe-c2cd093bca54,9e130d64-77bb-4b89-98b4-e1cbe250ebe5,3e2b15f8-0134-4521-a2d3-b68039a8f005,170608.0,drive_thru,111.0,CONFIRMED,2024-12-30 14:51:15.253674,2024-12-30 14:51:15.253675
5acf3d41-f238-4df1-bea9-58dd3adb740c,edcd9dd1-762e-42f1-b930-6be62d5d1ff3,7f5f37c1-0028-4425-b2d9-5977c2c09fba,173681.0,delivery,113.0,CONFIRMED,2024-12-30 14:51:16.115330,2024-12-30 14:51:16.115330
04a4b5d1-954e-479e-9d39-e9e2aa8fdb87,33df73b4-fb68-4dc7-9867-a8adddc27d8a,db6f90a1-a7fc-40a3-9ccd-0caf5c387a8b,476384.0,delivery,56.0,CONFIRMED,2024-12-30 14:51:17.849259,2024-12-30 14:51:17.849260
6fbdf396-b86c-4377-8c3a-f2bc10c7f518,e0e79de4-2791-46c6-8fa3-bee740174cfa,90dc59b2-5df5-49bf-a67c-21fb6ce3dadc,162589.0,in_store,898.0,CONFIRMED,2024-12-30 14:51:24.507161,2024-12-30 14:51:24.507162
08516f69-5281-4298-90a1-db1c85567455,ebc8ebc2-a7d8-448a-87e2-439161fec656,3085354a-0d73-4e42-928a-41292d497a08,404108.0,in_store,826.0,CONFIRMED,2024-12-30 14:51:24.632846,2024-12-30 14:51:24.632847
27e00620-3495-4448-b9e5-928b474e2b7f,534eb2a7-b81b-4e91-8938-880d8be68e5a,de70dad2-38f3-4c02-a052-0252e45fb377,308567.0,drive_thru,513.0,CONFIRMED,2024-12-30 14:51:32.835785,2024-12-30 14:51:32.835786
5a48516d-d2b9-4f02-8694-878840eabfc5,be0948c5-099a-47fb-a22e-591ee87c0870,9c570c3d-c90e-4ef2-95db-81252a38c283,330176.0,in_store,966.0,CONFIRMED,2024-12-30 14:51:44.340502,2024-12-30 14:51:44.340503
3e4ab375-f3cd-4742-8dd2-2b6cb4a050fe,14e63f44-fa3c-4401-9be5-99160913b444,746070ff-3ad2-46a5-ae2f-f6982468884f,891054.0,delivery,681.0,CONFIRMED,2024-12-30 14:51:52.715067,2024-12-30 14:51:52.715068
04076b1b-166a-4c1c-a316-7110049f7198,26da0e9d-eda5-45d8-9662-b07ab69140e4,d8fb85b5-f4d2-4b18-91cb-1f44595cafff,,drive_thru,1170.0,CONFIRMED,2024-12-30 14:52:01.082478,2024-12-30 14:52:01.082480
680c0301-4dbc-4944-8ceb-53d31e5c493c,ac119ca6-ae35-4363-b248-72870ed847d8,016cbb25-f2c3-49b1-8786-946ff5794e19,162589.0,in_store,943.0,CONFIRMED,2024-12-30 14:52:01.841859,2024-12-30 14:52:01.841862
16b46e70-569d-46df-866d-cd091a946c5a,07b785f0-8112-4cc1-8eec-40a39fb3b004,546e1abf-3124-41da-bdd3-5e41c68c9dba,,in_store,84.0,CONFIRMED,2024-12-30 14:52:09.810227,2024-12-30 14:52:09.810233
f8cb5202-f74c-4ed5-9878-2019d3c11133,af0ee3c6-ca3d-4c2e-baf4-948bfbe0596a,7ef72b43-b3dc-429b-bdea-b9c04249594f,919583.0,in_store,953.0,CONFIRMED,2024-12-30 14:52:21.374745,2024-12-30 14:52:21.374747
534fca7d-6424-4258-8ecf-6049cfa256e1,5c29cd01-2a54-4f39-b1c6-6c808c2d6d1c,03eedd31-103d-413e-be58-24c556d62f50,162589.0,in_store,222.0,CONFIRMED,2024-12-30 14:52:30.552217,2024-12-30 14:52:30.552218
317c5318-d639-40aa-8dc5-8a1a4082072e,d706753e-ae75-4b23-aa70-be8f1a00a467,4643cb3f-fba1-4235-9f42-5a535c65ba15,581568.0,in_store,105.0,CONFIRMED,2024-12-30 14:52:40.942442,2024-12-30 14:52:40.942443
687bb14f-327a-4d98-a6c7-217de19c2e86,1030ae88-6029-45cf-a698-c75f70da8260,038eee05-3c47-4f69-882d-8d903489ee40,997559.0,delivery,608.0,CONFIRMED,2024-12-30 14:52:41.202025,2024-12-30 14:52:41.202026
6ca4650f-863f-4230-841b-680e8b617e9b,0208e928-a0e1-4b8b-8b3d-7b6ce50fed1f,c752e3f2-cbcf-4295-bf5e-d5ad74105f02,,drive_thru,115.0,CONFIRMED,2024-12-30 14:52:43.134530,2024-12-30 14:52:43.134531
d66c8e9b-5a56-41c7-9cb5-b8d301a75817,86a67d1e-cc60-44ff-96e7-f3be342c9419,aa76d8ff-1bec-434e-a4d2-b8f9948d3f7e,991254.0,drive_thru,462.0,CONFIRMED,2024-12-30 14:52:50.065147,2024-12-30 14:52:50.065148
31579d9b-3fc5-436b-a2e8-eea9f80d707c,cb088806-96d3-49f4-907d-1e7ae3a81dee,50438ce2-23f2-4a93-a486-4c65cb682bc9,245303.0,delivery,938.0,CONFIRMED,2024-12-30 14:52:49.295570,2024-12-30 14:52:49.295571
3b638c4e-e673-4c9e-b899-08fc99db80c4,fc256310-67fb-426e-89f7-75ea9200f7ab,1c28f52f-8b56-4f83-90f9-bffc46a29f5d,,delivery,546.0,CONFIRMED,2024-12-30 14:52:53.218730,2024-12-30 14:52:53.218733
2331da79-52c6-440b-9cab-43b2ca6f91c8,fa841666-b7b2-4295-b6d2-508415227dad,ad1ade74-c200-416d-aa01-7eb9a83508df,,delivery,1300.0,CONFIRMED,2024-12-30 14:52:57.688834,2024-12-30 14:52:57.688839
d3494b4b-dd40-465c-9a3f-5b5758125b30,b4110d6b-6224-4ebb-af14-9fc390a50188,70955cc5-d3b6-4cd9-aabd-5108fd8644f5,,delivery,88.0,CONFIRMED,2024-12-30 14:52:58.546763,2024-12-30 14:52:58.546767
691d8552-2af6-423b-8d0b-afd7df9e588c,687dd361-52ce-4259-ab38-00ba6d3223a6,e2dfcb66-23af-40dd-bdf8-f2735c172958,,delivery,369.0,CONFIRMED,2024-12-30 14:48:25.122482,2024-12-30 14:48:25.122485
2cc9a88f-4f46-4ec1-afc3-0f1785c09138,eb614e62-b717-47e1-a17b-f03be6efe36c,606d4db0-d176-430c-bd11-355ac99b1669,997559.0,in_store,681.0,CONFIRMED,2024-12-30 14:48:25.351167,2024-12-30 14:48:25.351168
21c99982-e946-4ba0-a704-76c416955add,381ac466-f1ab-4057-877b-b4d8b9e3c324,98168f18-3c56-4ea5-a006-db163dcb93c2,476393.0,delivery,357.0,CONFIRMED,2024-12-30 14:48:34.978028,2024-12-30 14:48:34.978029
b880754b-026b-4731-88ae-0a98f3e83e64,abe000db-60f4-47b7-a475-4e7b6a7567e1,bc3dc773-d6a8-4630-ad46-0475fc7a9585,603113.0,drive_thru,1053.0,CONFIRMED,2024-12-30 14:48:36.377521,2024-12-30 14:48:36.377522
ce8a2171-32d9-4664-8f6e-d3fdb8704362,511695dc-a9aa-45ff-8055-262871db2116,5fa4e298-3c48-4d3e-905f-ca13d1c21a52,,delivery,355.0,CONFIRMED,2024-12-30 14:48:41.401255,2024-12-30 14:48:41.401259
0c6e0d7a-d619-48bd-a6c6-5c82085f0fed,cfab33f0-ddcf-45d3-ac41-7162bf4fbe4f,12a96460-788d-4673-a89a-e68c737c8a08,972578.0,drive_thru,533.0,CONFIRMED,2024-12-30 14:48:48.448610,2024-12-30 14:48:48.448611
6c4437b0-0130-40ae-8d7d-201c1be4c183,0898ee80-369e-42be-b1d1-f36c6a4e1fdc,2a95d53a-7797-445b-b801-777eed273869,578210.0,drive_thru,1451.0,CONFIRMED,2024-12-30 14:48:56.371311,2024-12-30 14:48:56.371312
a3abd9a2-fc09-4ad1-a21b-4b3a4d2504c4,14bd714e-9751-4be2-8def-6ab685682852,f26a53d3-343f-46ec-a70c-877758430684,234221.0,delivery,0.0,CONFIRMED,2024-12-30 14:49:04.040522,2024-12-30 14:49:04.040523
9edc428b-7bf3-4877-83f3-9346c844e30d,d75f8247-700c-481e-9674-dd178a0b9498,84367f75-77d2-42a0-8ec8-a7925b3c4186,670438.0,in_store,411.0,CONFIRMED,2024-12-30 14:49:04.735881,2024-12-30 14:49:04.735881
b7bb1af9-94a8-472d-a13e-f23291f2c2a3,4e76f45b-03fa-4a46-ad65-006c9d0bafad,e7f63ef3-0ec3-4753-9c33-5368e22d2d0a,891054.0,delivery,52.0,CONFIRMED,2024-12-30 14:49:15.600989,2024-12-30 14:49:15.600990
988d18b0-a40d-41b2-887a-12bfda9e61d5,c1302056-e54a-4226-8fb3-b5f080d5f065,fb25e774-8175-4446-a434-2372a628dbb4,836573.0,delivery,62.0,CONFIRMED,2024-12-30 14:49:14.849570,2024-12-30 14:49:14.849572
1479fab1-360f-473e-8050-4b22e90a33e6,216a2df3-17f8-43ca-9f45-266d889be402,f2f05b9f-54f4-45a0-840d-41f139005ba1,313697.0,in_store,68.0,CONFIRMED,2024-12-30 14:49:24.706397,2024-12-30 14:49:24.706398
d2cab62b-079f-4953-a2f6-0deb9559368d,9990fbd5-e13b-433d-bda6-5b2d90666b49,678a598a-0f05-4e18-83ee-d323bf1f49c5,584834.0,delivery,215.0,CONFIRMED,2024-12-30 14:49:34.210371,2024-12-30 14:49:34.210372
4c42c1b2-f2b3-4114-8c78-31b8225b8a3e,06cb02e4-1683-481d-ab35-812f2a62fd07,7db572ec-c7e1-4231-9b5a-e216aee307fe,113363.0,drive_thru,931.0,CONFIRMED,2024-12-30 14:49:36.066960,2024-12-30 14:49:36.066961
66bbfb9a-865d-48f9-bcff-68e35bdf8ffd,143d7873-b0f1-4bc0-adfc-65f6a416f0c9,6855af43-569d-4e83-8cd0-1f6fc1d4ce6b,958711.0,drive_thru,1191.0,CONFIRMED,2024-12-30 14:49:35.918939,2024-12-30 14:49:35.918940
444c6468-db8f-40fc-b5ee-6e4680fa6b96,4667fcc6-8b7b-4973-9f3c-d2e5233de121,71a283cc-9061-452e-9648-30e8d2bd3d2a,,in_store,27.0,CONFIRMED,2024-12-30 14:49:46.029520,2024-12-30 14:49:46.029524
3142c0be-aa1a-43d0-98c8-bfe55ed5ae39,8e616523-97ca-4c9f-b040-6c35ab9706cf,c5ec09ee-4cdf-4ae2-af7e-80747f7b809d,836573.0,delivery,47.0,CONFIRMED,2024-12-30 14:49:46.507312,2024-12-30 14:49:46.507312
981c23d0-9f18-440c-8ef0-03944280d7bb,af17d8c6-670b-4fd2-9d44-368427bf6519,1991203b-6876-4a85-8778-90197fac5b87,659308.0,in_store,233.0,CONFIRMED,2024-12-30 14:49:47.042068,2024-12-30 14:49:47.042069
00771e70-22b8-4d90-930e-03a844be0b99,1e43672b-100e-435e-a7b2-83c27d1f6e12,032d019a-f8b7-4c79-98f2-83b2ca700051,,delivery,960.0,CONFIRMED,2024-12-30 14:49:50.074509,2024-12-30 14:49:50.074512
ca208e6b-9a18-4fe5-bbbe-9d2bff557df9,b8c08a56-e30f-41ea-91b0-9b597898f6e6,9c0f2c43-b03e-4f55-bc3f-413e8adb6a2d,108197.0,delivery,1121.0,CONFIRMED,2024-12-30 14:49:48.500702,2024-12-30 14:49:48.500702
8732fc0e-b25b-4c04-90cf-56ad8e0639f7,d3b8a2e8-7637-4f09-8bde-af80bde4b359,ffe0efe6-aece-4cb0-bdca-61e7ce8c8e7b,,drive_thru,150.0,CONFIRMED,2024-12-30 14:49:59.522253,2024-12-30 14:49:59.522256
83a936a5-9ec4-4681-b86b-bc9d6f903d82,c230d390-4b53-4c5a-a188-cb6f5d0df719,da44b418-0ac8-46e4-a840-a4d056e0e435,148599.0,in_store,489.0,CONFIRMED,2024-12-30 14:49:59.780971,2024-12-30 14:49:59.780971
c7714a6a-42ec-476e-b559-38c0af582855,56158dbf-42ba-4c9e-bcd6-103fd081a98e,641f7352-4b98-44df-9b67-7ccb4a8654b8,,drive_thru,111.0,CONFIRMED,2024-12-30 14:50:09.387989,2024-12-30 14:50:09.387994
662e79ed-d94b-46ea-a4ae-c294bbd8b766,c7ba33f9-fe8f-4c80-9329-d4435120f0b6,ff54a0cf-7c59-4f72-8527-765bebc1fa7c,625153.0,drive_thru,407.0,CONFIRMED,2024-12-30 14:50:10.689767,2024-12-30 14:50:10.689768
7c4ecf61-eff9-4827-bbf2-d80c2a77daba,0fd95faf-ea2e-4d9e-9ae8-5974057d0725,30ad854e-ba58-4d0e-a013-23b4186659ce,542729.0,drive_thru,1528.0,CONFIRMED,2024-12-30 14:50:19.563130,2024-12-30 14:50:19.563130
01020b65-3f63-414a-8f6d-581112f61575,d36346ec-f891-467c-891a-87959ab1410a,ce68aa3e-1c60-45de-9a8b-5d28a07e177b,506484.0,delivery,85.0,CONFIRMED,2024-12-30 14:50:25.306352,2024-12-30 14:50:25.306353
43a3c8b6-1276-437f-bcdb-c718ad962d33,a4cf226a-81f6-453a-ae34-e86d1f2cb4bf,410d718d-a958-447e-91e6-33bb6025f07b,,drive_thru,13.0,CONFIRMED,2024-12-30 14:50:35.795323,2024-12-30 14:50:35.795326
13058845-d958-4498-9a96-9c636133b058,2bfa1d1b-6c34-44bb-99c4-105e5269fa4b,7f3757da-3239-45e9-9f91-5e537f8c101d,330176.0,in_store,1051.0,CONFIRMED,2024-12-30 14:50:46.760093,2024-12-30 14:50:46.760094
9c8903c6-a3ca-4f4f-867c-f7522b3ef5b7,b4aae764-6caf-46d1-b552-c086579d1ea9,9d4ac3f7-6d68-441c-8b20-cf6daaeb29de,,drive_thru,905.0,CONFIRMED,2024-12-30 14:50:55.118057,2024-12-30 14:50:55.118062
fc1533bd-88ec-42a3-9107-6c15918b9fc3,9432a57c-7352-4953-9508-d0352bde0040,0fc40e3e-fae6-4542-b2ed-eb66bbb03f1b,,in_store,51.0,CONFIRMED,2024-12-30 14:51:04.033132,2024-12-30 14:51:04.033135
5a83c1b2-7252-4f3b-be78-cce930fe7167,8a963bf0-ad0a-45c4-b7f5-30313f389f1d,4c9603f4-5f94-4c39-844c-fbbce1c45a58,330176.0,delivery,633.0,CONFIRMED,2024-12-30 14:51:14.725573,2024-12-30 14:51:14.725574
fb80192c-049b-4ed6-982f-8631392fa84c,a6a88620-6539-424e-9bc4-549f3effad64,e9216340-2251-4fbe-be0b-755b455ed959,170608.0,drive_thru,0.0,CONFIRMED,2024-12-30 14:51:14.660379,2024-12-30 14:51:14.660380
99ecdcc1-2ed5-4413-8da4-68ddf9a13873,ff13eb91-6155-4db1-9626-e2bd1f83c766,fb46cc59-5a8a-444b-8040-d461499a0ea4,39389.0,delivery,276.0,CONFIRMED,2024-12-30 14:51:24.633698,2024-12-30 14:51:24.633699
0220b006-f1e0-481c-adc6-c9faf185201c,903a6e0e-3382-4ea9-b01a-a33f0116c0f7,35c5af31-e090-4327-8e9f-eb82b0d67c24,,delivery,945.0,CONFIRMED,2024-12-30 14:51:33.472118,2024-12-30 14:51:33.472122
6ee825da-ba48-4e24-b731-2cd068e9752e,532405e5-d22a-41e4-a36b-479305556be6,f5ed827a-73a5-4551-bf5e-35b8f7eb65a7,173681.0,delivery,276.0,CONFIRMED,2024-12-30 14:51:33.600360,2024-12-30 14:51:33.600361
e7868c8c-53dd-4da3-b668-9cd2dfb1113e,78ca6224-5b44-4108-b288-a6dba96a3215,38b6e60d-cb84-4895-93b8-ab73d474eaa8,,delivery,309.0,CONFIRMED,2024-12-30 14:51:44.347458,2024-12-30 14:51:44.347462
d817d94b-1437-4118-a97b-f7f58c483602,b221bc0c-3462-4fa6-8b09-d38e625dc72e,b588edb8-51d8-45ed-8ee9-7ac49212a299,179271.0,delivery,435.0,CONFIRMED,2024-12-30 14:51:44.458118,2024-12-30 14:51:44.458120
1b357ec6-866d-433b-8ed1-76c8009ea775,4a956aff-d736-48ff-86a0-b20af3da3cf3,b8fa890e-283f-407e-b317-949ab5a16f7c,991254.0,in_store,99.0,CONFIRMED,2024-12-30 14:51:53.345630,2024-12-30 14:51:53.345631
c69257e7-e055-40cd-8360-db8c74bd603e,a0ed05d4-fba1-4a14-aca1-6bad6218d809,472aa06b-d4d3-43f3-8d6a-74dae7b676ab,394922.0,delivery,356.0,CONFIRMED,2024-12-30 14:51:54.014506,2024-12-30 14:51:54.014507
f6a1e437-5b86-4401-bb3b-514405f554a4,6e5a1c24-ea04-41cf-bb3a-4102e693930f,8a63d931-bd3a-4735-9abc-72110fc12fac,308567.0,delivery,49.0,CONFIRMED,2024-12-30 14:51:55.323953,2024-12-30 14:51:55.323953
473eaec1-d524-4c38-94e5-b4f1882f2f2c,accd80f3-e33d-47fd-8492-86d366d3fbf0,c2e736de-d931-47be-afda-af2c4076fa08,734711.0,in_store,47.0,CONFIRMED,2024-12-30 14:52:01.577500,2024-12-30 14:52:01.577501
d579461f-22dc-44b5-991f-418cd7be7292,f1f88d83-be5f-4569-84fa-695e55376f0a,d5b27a22-d768-4320-8189-afc4df417f91,445505.0,drive_thru,846.0,CONFIRMED,2024-12-30 14:52:03.793418,2024-12-30 14:52:03.793419
04182200-b6a9-45d8-a9a2-dcfc1ec9c103,94c22a00-f433-4615-8b33-2a4eb5b38a9f,60d30c54-22b8-4291-8a6c-0b8ddf2a73ad,,in_store,84.0,CONFIRMED,2024-12-30 14:52:07.891516,2024-12-30 14:52:07.891521
24d40fbf-45eb-4a22-a4ce-98e42339e0a0,d0144b1e-2f53-403b-ab78-7f9633f61c8b,aab27736-09fe-45b7-88ab-3e6c99233605,245303.0,in_store,833.0,CONFIRMED,2024-12-30 14:52:07.206773,2024-12-30 14:52:07.206774
3be87e88-fdd3-44f3-85f5-6f8891c43683,5858cc91-2bb8-4f07-8746-9242c427714f,46532fcc-a139-4e7b-8616-915d7fadc000,,delivery,915.0,CONFIRMED,2024-12-30 14:52:10.028959,2024-12-30 14:52:10.028962
ebc429be-7789-447f-868d-28e077179318,5b37eb80-5dc9-4903-9061-563975c485b9,8394a264-528b-47c0-b88e-a0c53e2deeb0,814866.0,in_store,1211.0,CONFIRMED,2024-12-30 14:52:21.578041,2024-12-30 14:52:21.578042
2036e29e-d0b7-4c17-a561-ef3f5498e62b,47b9c9f3-c2e3-4d65-a3ef-2f7e06d79f4b,c9345bd8-5edd-435e-b940-05f71008389f,542729.0,in_store,0.0,CONFIRMED,2024-12-30 14:52:21.738827,2024-12-30 14:52:21.738828
a7fd7421-383b-45ca-b118-ccbb486d8645,5e44ea84-4ee9-40a7-b692-5197263fa797,0aef2d8c-e264-4777-84c3-48ed7d8f3306,906640.0,in_store,0.0,CONFIRMED,2024-12-30 14:52:22.333713,2024-12-30 14:52:22.333713
8b843a24-dbd8-4dcb-8c48-3806e768181c,43d3db96-e91f-42a6-a2df-52a00fc9e843,8a5886bf-5f62-4b0f-9a63-b661d9afea31,643103.0,delivery,628.0,CONFIRMED,2024-12-30 14:52:22.992373,2024-12-30 14:52:22.992374
4bb4795d-58cf-4279-a061-faf178dd6737,4ddb670d-ea43-47c5-a256-370a82bc9782,4df848f2-d1a1-42a9-a16f-93d0949c22eb,520050.0,drive_thru,194.0,CONFIRMED,2024-12-30 14:52:31.400134,2024-12-30 14:52:31.400135
f441abb3-2732-4dc2-a886-3dbf76a0e1e2,de03a80e-49be-4ee7-b04e-5f2d4ff8d565,d0c2377b-b4b2-4b80-a9c3-9687f0115884,234972.0,in_store,1076.0,CONFIRMED,2024-12-30 14:52:33.582140,2024-12-30 14:52:33.582141
4d05fe09-25f9-4ce1-bfc3-2e85dd479f34,45af9466-d5a0-4fbc-983b-51bc905716c3,d4ada9bd-7125-4474-a1cf-42ee29512565,94131.0,drive_thru,453.0,CONFIRMED,2024-12-30 14:52:48.965978,2024-12-30 14:52:48.965979
136e5333-f5da-4130-ba41-09cfbbe4c27c,258bcce5-e90c-4f30-b72e-f6f29e4d51e8,8816b884-bc76-442c-a137-4c9cec14b957,,delivery,595.0,CONFIRMED,2024-12-30 14:52:58.505390,2024-12-30 14:52:58.505393
c2eb4da8-b5cb-4d12-a6d7-8f41550f45b9,e137c983-1f5c-42de-9cb4-0df6045aa026,a95820c1-0b64-4f38-a0e8-aaba79f1c3e6,135114.0,drive_thru,591.0,CONFIRMED,2024-12-30 14:48:25.294435,2024-12-30 14:48:25.294436
93a0c166-f132-4f31-b03d-7e7dfbae66a6,dfa2f09a-a704-42b6-b554-9e6a7b5ceff7,7fc9d6b8-2640-4c0a-9dc8-e1e4b68d2298,204221.0,in_store,300.0,CONFIRMED,2024-12-30 14:48:25.780995,2024-12-30 14:48:25.780995
049ad28d-5e5b-4d05-8d43-cd2eac89e7e4,503d29bf-81e4-4175-996d-3e66323062b1,221c3793-73f7-46f6-9b86-43d8fae5b504,330176.0,delivery,1366.0,CONFIRMED,2024-12-30 14:48:26.719871,2024-12-30 14:48:26.719871
86220a2c-d82e-453c-90d2-e564365b27af,b05e9c9e-a314-49e7-950c-9a384d5bccd8,0ccfa587-38aa-4463-ad27-134a6bab6fd3,891054.0,drive_thru,126.0,CONFIRMED,2024-12-30 14:48:34.996452,2024-12-30 14:48:34.996453
441a3e05-85d3-434c-8968-8b71b930d28b,04f8d12a-9afc-48bd-98f9-96ca1416caef,8d6d809c-c69f-46de-93a4-9438e61fab0e,584834.0,delivery,733.0,CONFIRMED,2024-12-30 14:48:41.431472,2024-12-30 14:48:41.431473
210a7af9-dbb6-4807-93bf-2e26941a526f,08c9057e-4e0c-4658-b1c2-f1cafcb09c1d,5f1e98ab-1e4d-4bc5-9137-d21fd3c771ce,919583.0,in_store,0.0,CONFIRMED,2024-12-30 14:48:48.812007,2024-12-30 14:48:48.812008
e9d756b9-69b6-4e7b-b5fc-9b980a438ec8,ab83f24d-a1e3-4da7-8939-e25736cd059b,d21d6760-c5d0-4717-842f-f457b9354a90,173681.0,delivery,49.0,CONFIRMED,2024-12-30 14:48:56.395893,2024-12-30 14:48:56.395894
a0eb8923-8a56-43b3-9cc5-f3d3aeeb3dd9,f637b68a-3c32-4fd0-8744-fa8bc84fd6b0,a87b155c-b694-464a-8b37-e5e9cdfc5840,387819.0,in_store,1118.0,CONFIRMED,2024-12-30 14:49:04.336708,2024-12-30 14:49:04.336710
5010386e-eb57-48eb-941d-3fbe39c75622,16bda157-b7ac-45fd-a425-9291335ac65c,7f7cf189-dbb6-4614-8537-145ed97b5cf2,,in_store,510.0,CONFIRMED,2024-12-30 14:49:14.867673,2024-12-30 14:49:14.867677
d35f171f-9462-4b1f-80a9-a1cb9c47a6f1,60ca39cc-6800-4714-a3b4-fcd6ff074e25,2fd5eaa6-3fe5-42a4-8399-4f91131a7d6c,38674.0,delivery,1548.0,CONFIRMED,2024-12-30 14:49:24.821808,2024-12-30 14:49:24.821808
ede235b3-12f2-4a27-9d39-3589a676a4e0,24870748-94ef-4468-b079-278b2316b9cd,a5e7cb14-e6fb-4911-becd-0bcfcb26e07b,394922.0,delivery,413.0,CONFIRMED,2024-12-30 14:49:24.784537,2024-12-30 14:49:24.784538
a11d3f45-fe3e-4eb0-b2ce-49f74b61d534,bf8be32f-d042-4efd-bdba-7ff8033ed905,ef8132ba-904c-40e7-bb3a-3dfb93dc22aa,542729.0,drive_thru,684.0,CONFIRMED,2024-12-30 14:49:24.963681,2024-12-30 14:49:24.963682
91be03a3-af0a-4e08-baf1-1308c6337a7f,6cb0a011-01ad-4bad-af49-4591730ea564,0897d8f9-a0e5-4264-bc74-f96e9e9d6665,,delivery,744.0,CONFIRMED,2024-12-30 14:49:34.291161,2024-12-30 14:49:34.291166
bd4232e1-6fb8-47aa-bb0f-87b3cb1ce718,ff877123-7f52-404a-87be-8b91e9cbd730,7a55063c-1690-4144-992d-f4f56f43d912,,in_store,630.0,CONFIRMED,2024-12-30 14:49:34.257048,2024-12-30 14:49:34.257053
f65714a3-6fff-4e3c-85cb-19622dbe7997,29b08e50-d302-424d-9701-d3477e7086ab,6e952d96-c584-477a-b384-c082f5e4bba9,415025.0,delivery,150.0,CONFIRMED,2024-12-30 14:49:48.842783,2024-12-30 14:49:48.842783
f49b2b91-9ffd-4ad8-b2aa-efd889f36e58,ab51bb35-6281-4e7f-a27e-5532a4a42606,7207578f-8303-4c55-9458-87e3eb35ae66,209990.0,drive_thru,0.0,CONFIRMED,2024-12-30 14:49:59.950607,2024-12-30 14:49:59.950607
aea763f2-c27e-4dba-a7a2-569057f7ce8a,b2675979-366e-4681-9185-59e776aba713,b34fbdc0-3084-4002-a846-611da3c1c387,364814.0,delivery,447.0,CONFIRMED,2024-12-30 14:50:09.472543,2024-12-30 14:50:09.472543
be285e00-872d-4fc8-bdb2-39bffc6eab38,762e7fe6-b6de-4e1b-b55a-3e0ecbdc46ea,0dd7fe6f-aacb-4a08-82f1-791af290c1c6,445505.0,drive_thru,0.0,CONFIRMED,2024-12-30 14:50:19.757520,2024-12-30 14:50:19.757521
0f2b7823-0bfe-4334-9396-8b3ed605fe17,2a81b8a1-21e0-4ace-a468-42be7ef3e9a1,b3d92a0a-a1d3-40f3-b19f-3ff01e941bdd,949615.0,delivery,35.0,CONFIRMED,2024-12-30 14:50:25.335412,2024-12-30 14:50:25.335412
a4dd777f-5f02-44ef-bb6e-1c46f7552273,ed427b5a-e0a7-4d5a-993e-25efee736c33,c29e6979-2fd5-471d-993d-a051d4050c8f,316024.0,drive_thru,513.0,CONFIRMED,2024-12-30 14:50:35.926375,2024-12-30 14:50:35.926376
c2f6db51-1bae-4d2f-b9a2-f83c071c6f3b,4d4c0160-80d1-4156-a50b-780b632ece0e,48d155bc-6816-4e80-a18c-9ca668f4e275,479045.0,delivery,906.0,CONFIRMED,2024-12-30 14:50:36.961130,2024-12-30 14:50:36.961131
9601c8d8-9602-4058-a65d-351519eedf78,6dae93ea-14c6-49cf-922e-8fb02fccdc75,b535ddfc-a81d-4ffd-9e90-c398beeb0da4,,delivery,591.0,CONFIRMED,2024-12-30 14:50:40.644575,2024-12-30 14:50:40.644578
0e172654-152a-44f9-ae86-e515ac0de7ed,2acd1a41-2ab8-4d12-9bc0-7c03045676f0,aa6d0224-1291-4e90-b188-7db909901560,,delivery,655.0,CONFIRMED,2024-12-30 14:50:46.972516,2024-12-30 14:50:46.972519
81156002-d984-4c75-b608-06d4f87f46aa,b66713c4-deea-4ccd-80a2-627eb100f71a,a373d5d7-d2ad-4249-9d9b-8a10427e688f,,in_store,152.0,CONFIRMED,2024-12-30 14:50:47.895576,2024-12-30 14:50:47.895580
fd0aac3b-8b20-419e-bf36-8312a5960aa7,9d095eb1-3b77-470c-8bf7-a13b8940d391,8e635274-694a-400c-9bca-0c7c940ec716,20514.0,drive_thru,0.0,CONFIRMED,2024-12-30 14:50:55.151395,2024-12-30 14:50:55.151396
