id,user_id,order_id,payment_method,payment_card_gateway,status
c214778b-0b40-4d1f-9b28-c62065934806,68502bca-c87c-4459-8034-cdb624f24b41,0ce60570-6898-451a-b308-00ad39fc4e8b,card,adyen,PAID
8646ed14-3e5e-4ff3-8fcf-6385d6bb4b29,c655dcec-943e-4559-8278-db497ea09b69,b034c50d-d9df-407e-914e-3852bd6abd91,cash,,PAID
48a816fe-978b-44b4-a72f-090d4b13fbfc,b9378a4f-5ad2-407a-9c0d-d400ab6ac33c,7af92637-bccc-40d3-86f2-6d70d0bbc09b,card,adyen,PAID
3081c621-1d3b-4ff0-b166-71ad220ee13f,4b780ab2-eaf2-4bbb-8cae-d1317b569cb2,1a2dc947-8874-43be-8277-4f8ed7a28f5e,cash,,PAID
2572c280-cf48-4671-9d85-3687d17e0141,7f73b3bf-2f72-4c0f-930d-d8e2320e3f1b,e9d313e9-e0c8-4c20-815f-1b4068227df6,card,adyen,PAID
99f8a182-1496-4d09-af60-07e87d445a6f,89b68d5e-a798-4250-87f0-8d0636cc0947,791ada4f-970e-424e-977b-7868f8ccf8b5,card,adyen,PAID
3929cb4f-0c37-48e5-bd1b-483d62ef9cdd,5b7921ed-2d4c-4ae4-ac51-31a2ece138f5,1618ca7c-05ba-4468-938e-61de20c91023,cash,,PAID
71689af3-6bd8-4cc0-a61c-3ca66de701ea,78c6fc45-1b09-434d-97a9-a94e6276c5a0,122d8427-c67c-427d-87dd-f27e066764b6,card,adyen,PAID
4de5fda2-0859-488f-b3c6-a9db4c08f5e7,f3eb21a8-1a70-4307-8ab6-34608b11c986,1580d2ae-24ef-4363-a4af-41548e587837,card,adyen,PAID
598ea3b1-ce4e-4e20-8af5-492f11e9552b,7cd04540-6303-476e-b3d5-a40ef7483cac,302f2b6b-a347-4f53-8028-1c9f52575097,cash,,PAID
96a39650-e949-4039-9963-53b4926fc8d8,dd7ab6ae-a7a4-40dc-945b-efbe0ff70a9e,29e41c6b-384b-4dd3-a8ef-476cf0a884dd,cash,,PAID
eff005e0-7135-496a-91a6-838392bf02dd,c9f5892a-daf3-48f1-930e-e7b53ba5304a,3159457d-50ba-45a4-b2d2-71cc5e3b77da,cash,,PAID
52e79cd7-1d2f-417d-9d8a-39d6927973b2,8f7f6a76-09dc-4af9-b016-1a25cbc0b4f4,19c68f7e-c84b-456b-8d29-acc44c860c66,cash,,PAID
37af9a9f-63b5-43aa-beb4-6feedee3406e,7fe3ffef-5816-497e-b3b3-0f88ce9fb37f,1ef76bf9-a950-4282-9240-00574467b182,card,adyen,PAID
d67ce999-e5ca-496f-abd4-9a88cc870cf7,3f1cc126-22f1-487f-975d-858b02fb0da9,044814f9-e4ab-4330-b594-8de5ab9ab58a,cash,,PAID
11a16653-5eb4-4476-a094-38eecb89a082,8ddc7dbc-1666-4ac8-8875-7f2af5b61fed,eb7e6bc3-7241-43de-9b45-79f1ed0fb49e,card,adyen,PAID
f6e93d0a-b335-4ee6-83f7-01987a5433f2,cbfbc1ad-a79c-457e-a625-cf2f44b8f4e5,cce5263d-b572-466b-856d-218ba0ae85a4,cash,,PAID
11499b6f-6801-4a8c-bc45-8b2275c05957,7fcbef55-ac1d-4517-960c-04cf1a650ec0,18afc500-9296-4021-bba1-a0a3744a036f,cash,,PAID
a68862f3-d44f-480e-b45a-a09e89750d0c,bce4f48c-e4c3-424c-a39a-c76cd9a4ec9b,195a1b50-d9a6-4b7a-a95f-ffd731419a8e,card,adyen,PAID
25e56a71-bd7a-47c2-9e79-58201c062efe,9c5c856a-2cd6-4776-90b2-7672ed571923,611da4f4-24f6-4d0d-80cc-19d53a6106ae,card,adyen,PAID
8828764e-111e-4723-a11e-fd84f42b8e6a,b3d9d02e-b00d-4b68-9356-36085bb21918,3657e1f0-8e68-40b1-a2ca-99f8f45c4ddd,card,adyen,PAID
8d551a26-3e07-4643-8aa9-b78bac74d460,e737ee69-475d-4bdd-b7ab-a5c5ee8551a7,cc56a69b-f8f3-4cbc-880f-3499d3691edc,card,adyen,PAID
fa81c14f-8461-49c4-a523-947e993a4f69,d9e80dbf-43c7-437b-865a-6efc5dafc4cf,a42bf7b6-54b3-41ca-9f34-ed66234e0124,card,adyen,PAID
057a033c-2ed6-4310-b6bf-7167f4812fbc,85b6519c-bddb-45f3-9601-51786b35ce95,2e6e05b9-ec89-4f09-8339-b7b6e4ca820d,cash,,PAID
31992c76-b340-4b8a-9096-13d45dc9bf41,4f45ac5e-1ee8-4a47-98e5-f3c5dca7f9ac,a9ed55fe-8a66-4a5b-b6d8-3c5275b30bda,card,adyen,PAID
f65ddc7e-e605-4881-b48b-87fe441e69ec,b893bd3a-7230-45d7-a9ed-521d8d43d5ac,70f4de5e-4aa6-4ed9-afaa-d272249b7413,cash,,PAID
698355bd-b98f-4692-862a-2f5d66601b0b,86a67d1e-cc60-44ff-96e7-f3be342c9419,d66c8e9b-5a56-41c7-9cb5-b8d301a75817,cash,,PAID
c716ac7f-03ad-449f-bc31-dd2a2b74f13c,6e0fc82e-4c22-4a93-8fa2-056d2e3f721f,876accad-4942-4a8d-bb72-e15483d148d7,cash,,PAID
e3e3bdee-6f21-456c-b6da-14aff34d83b1,503d29bf-81e4-4175-996d-3e66323062b1,049ad28d-5e5b-4d05-8d43-cd2eac89e7e4,cash,,PAID
e3b62b27-ed2f-486a-a501-7d7d02e1cc19,abe000db-60f4-47b7-a475-4e7b6a7567e1,b880754b-026b-4731-88ae-0a98f3e83e64,card,adyen,PAID
6e9e9f0c-e4bb-40fa-aa29-916345c65fa8,4824c9be-fe7c-4cf2-86f3-5c9580f7ed9f,8c8a2315-9e2e-44fd-a67c-f4a1ccd27b98,cash,,PAID
62eb52c3-2fe3-4a6e-9e84-25a3022bbf0f,7eb16325-bded-4344-a9a0-d231478324e6,7e48b92a-6028-48c2-9d79-e00827f419b2,cash,,PAID
21595a90-0a0c-4426-b97f-5cf5e5547986,c38a2012-63b6-491a-b777-04a9312b1494,1451f73b-bdba-4356-85af-df1f5580b961,cash,,PAID
0ec37696-f1cc-4d90-ac1f-f72b31239a7f,4c3f495b-65e4-4668-a6d9-55d056496c9a,8512a151-8bd1-45c8-8ff0-77f87a004fad,cash,,PAID
163b19d8-a3db-40cf-9afb-fbfceaffe6ff,38dbed36-1405-4dcc-8faa-2270208a97d6,57bfdc8a-985d-497f-a9db-b9bffaee1e20,cash,,PAID
a99b236d-9c43-427b-8933-a77a3ce57332,166d34e8-9505-4311-8c02-19301772a45f,cf4ba047-1e31-4aa6-bcfe-f553befbdf54,cash,,PAID
d7c83d3c-068d-4c3a-a0b2-f67d93bcfd87,397b3ef0-3cdd-4f96-884f-222668c81949,dbb4188c-4caa-4da9-a901-e603e43e0497,card,adyen,PAID
7d3b9475-9ab2-4597-bc03-647f42fc49b6,5848817b-8e86-4ab8-85a4-e64fe3822f3b,5d20f7bd-186d-4218-b6ec-ace1013ee2be,card,adyen,PAID
f679b64b-f47e-4883-ab5e-09851a459d9c,2a2ff9c3-1ada-4629-b11c-ec67b911b20f,640e5b42-9180-4b34-9483-f90c1c0c0dca,cash,,PAID
a5531907-ac2a-4aa9-942e-ce80f6fadbbb,220924af-0688-4d12-8d13-8519e2aebf88,a2a1f8fc-c33c-4419-a0e8-ad5784f555eb,cash,,PAID
a37c4f5c-c99e-41bd-9eee-953b7e41fead,bf8be32f-d042-4efd-bdba-7ff8033ed905,a11d3f45-fe3e-4eb0-b2ce-49f74b61d534,cash,,PAID
e832f831-a59e-45d2-b6f8-815bc51b4421,46a1a08a-7d69-49bc-b5c4-10fa95413ad9,c713388f-542b-464f-8d4b-596183e1c614,cash,,PAID
f4730692-f692-4f7b-a48f-1ea5bc98b19e,03c7389a-55bd-468a-8e97-fc95afd5e68c,97c24d62-63fe-4ed5-a236-679fec250996,card,adyen,PAID
27b0cc62-ec2d-4a89-84e3-59cf1fcea35a,e33d5b57-e588-4fd3-9b67-8f63621ebf50,84a6f6d5-2893-455f-a477-dc3e48f2350f,cash,,PAID
4b8618fe-d794-4856-9703-090f84d32bf5,6267ddfa-7eb9-4702-8dd5-1e0e7f81c89f,8bdb6c9d-a4fc-4008-846d-a2d8dc4405e4,cash,,PAID
5d424ba6-6fc8-4aea-a6d1-8b0cd26754b2,6365f9c4-bd4e-4989-abce-00eba5294dd4,f1993446-ceb5-47bd-bdae-a67167be59b1,card,adyen,PAID
ac38220b-0f29-4551-a5fb-e3a3703597ec,6025a432-0fe8-4f50-8289-2cb1f74b99b7,2123359f-4aea-43d0-b1a8-f14b5ac6c9e6,cash,,PAID
e7dd14dc-d714-47dc-bd7d-0766dbeee24f,c04a73f9-8777-4ff9-96b6-f91f265d86da,4fcbb21f-3ead-4670-9380-39ae77e0545c,card,adyen,PAID
2a8e3129-2d0c-4e42-853d-2ea32ba1f47a,f65773a1-5986-458d-9d07-c0f30d6578d2,26632acc-7c25-4dd8-9e0e-a0c18c0c947e,card,adyen,PAID
8487c2c6-37a7-4f61-82e5-8ac3f756b052,a1089126-3a4c-4547-b843-30ee1a5c99c1,2f0b924a-1a21-4edb-b7c2-7e52314412e5,card,adyen,PAID
fe5e35ef-e211-47f4-8cac-ff056041f71e,a23d311d-e20f-4905-a92d-88349695e7ee,ffd75f04-6dbe-41a2-a3c3-1020d03ed333,card,adyen,PAID
da88c107-0dcc-4caa-a708-597658307a03,4624071f-310c-4d50-92ae-1c1e8b1bb658,3de364e6-7b85-48da-a1a7-140cf9a815d2,card,adyen,PAID
3a8fa22d-e620-4bfc-b61e-947f4e56fa0e,d92d86d1-1049-40e5-b3d7-b39514feaed8,0eb910fb-4db8-4e29-a9b3-6f2252615677,cash,,PAID
f5f39f43-f933-4f6f-8a5b-00a772c8fb18,4d4c0160-80d1-4156-a50b-780b632ece0e,c2f6db51-1bae-4d2f-b9a2-f83c071c6f3b,cash,,PAID
cc5b1fad-e2a4-4647-aab5-78ed2d5c6b96,0e5b5cee-e20f-4530-9823-dedc3c6eb8e4,3abc3735-98a8-40cb-a979-aca352cbea80,card,adyen,PAID
e1e0c24f-7fa1-4712-80ba-3288f9dee42f,b845f71b-2aa2-4a19-a744-138244147702,9f3da003-cc5d-418d-adaf-0932c780dca2,card,adyen,PAID
637d758b-d15c-4686-967b-82e7113b1024,758c8988-efb9-4ad4-b639-71cdf39d4685,ff952ae7-617b-4f9a-810f-388a737d1c92,cash,,PAID
ccce7f89-0420-404f-8811-244daf121955,43f82697-6a61-4a6f-8318-55c86a62a674,a838937d-bb9e-470d-87ab-72c350364131,cash,,PAID
f57ecd5f-2e3c-40cf-aaa7-583aa0299b7b,9afa9781-cd61-4561-acd2-065f1045c2f1,07ce7029-fd21-47f0-aebe-7253bc35e0fe,cash,,PAID
6a1f2c30-9a6b-4fee-99d9-83279a8228a5,09e17af8-1307-4b99-b8e9-ce62451d0da5,fdfcf4c9-9658-44fe-ad75-aea80384197a,card,adyen,PAID
5287fe33-5fcc-4931-a1bd-23591d507196,4f110da8-05a4-48d7-9537-72e418f773fe,563d61d9-214c-49c5-8d37-4402a404e268,card,adyen,PAID
87bcf5f1-f8b0-4905-b2dc-1e0a09f8b370,8b66501c-c69f-4695-93ec-ff5f6180ad06,9c611e25-fed2-4f4d-a612-2a4f260a6522,cash,,PAID
b4611c14-fae7-4155-add1-9d9f749d39ff,affae340-f8b5-47c3-8493-dec9ae66c2ab,fdb51873-6b06-47d4-9b5a-4aad27635047,cash,,PAID
6a437336-c7a6-40fa-86f4-a5d3564c16a8,9ef85053-4853-4749-ab85-fbc11f3e5580,c834384d-7c20-4b50-a42d-13b5ea1542f6,card,adyen,PAID
debb96b0-af0d-402f-908b-8b4d9dcaa4a9,7f51dc58-728c-4c1a-8ad8-4bf470057b1c,b559e383-bbfb-4dc1-9a13-715c82201092,card,adyen,PAID
4f628a4d-c7b6-4c0a-bde5-21149691af0c,ff91d59d-9d00-4670-97cc-42c071e8d062,5d31f813-1e35-4026-81a0-740f021c5e67,cash,,PAID
03463e5d-cfb9-4e7b-862f-7086ee9da559,81e28227-ce8c-45d8-aeb0-bb2a8ddf6a66,3006cf07-b761-456a-89b4-1fc31132a0ae,cash,,PAID
2384fab1-ad66-4d6d-a926-7fc71e9ee6d1,e3a77b35-b75c-4235-a33a-54e68f094e28,e4c8bdbc-c237-4f43-b132-cc44ffeee916,cash,,PAID
75865ac4-0a04-4005-9295-af0eb4a416fd,222c6399-a62b-4b29-a4d0-1bd83c89c167,1ca1d091-ae4f-4fc8-be12-43da717a2b1d,cash,,PAID
70cd759d-a525-4e15-afb6-4cab6c59ef20,808d8a7c-9b7f-4ad0-968d-946c65ac8ac5,c9996fe4-4411-4109-8c70-00fca8d2df4e,cash,,PAID
0836fcf2-62aa-4614-8936-0c2a26689e1e,17966131-ab04-4096-ab7d-f7e3fbbc7f81,3645e912-0bc3-4dbc-87fe-1e5c6a9f0732,cash,,PAID
f0d3ee8d-b8ea-4b96-b679-aa363295796a,eafd6915-dd61-446b-9962-dbb4e4bd814f,a36d43dd-2d56-4bcb-b285-4fe9799ec25b,card,adyen,PAID
a1234e2d-22e8-477d-a00c-8cb0fe0c1ec4,fa841666-b7b2-4295-b6d2-508415227dad,2331da79-52c6-440b-9cab-43b2ca6f91c8,cash,,PAID
0ea3d490-e8d3-4f41-b394-7340c0c5386b,bf50d723-4673-469a-9829-d8417abd3b16,e1dacaf2-2a65-4ebe-9dce-2e6aa065b629,cash,,PAID
3d7c778c-4814-4472-ac48-0de52439a0ff,e8d92e61-8a2c-49ab-97ea-4c196eb8b9aa,520a0a98-a469-4c62-8b72-c8c434927e1b,card,adyen,PAID
3a0937e3-a00b-49ff-84ba-ab0e95a9ec38,e2f25bdc-accd-400f-ac9e-a7766612c5be,426d4c1b-aec7-4786-8ba6-6ceb15474d8f,cash,,PAID
36aacb6b-7100-46b1-8309-3af89db23a7e,11eb909c-a4a8-4295-830b-3b01e48d89e9,9a8fe281-a077-4279-b6d2-f65c1533b9b4,cash,,PAID
06e1e8cd-c238-4d3f-b736-a8425f71116a,71899e16-85f6-485b-9972-859e375e8243,4acfaaa6-d106-4fb3-b308-2c823a9e628e,cash,,PAID
8da5cdbf-0311-4460-90cd-dfb97f2a9620,d92ab309-a826-4e32-b28e-1be7ce658835,2af25159-bc8a-4aa3-a484-6b19768bddc3,cash,,PAID
26ad8f84-5dc1-4aa6-b911-876dfdf94916,722055b2-efe0-4a45-b2c4-b6885ce2da65,4ec5d5f6-62af-4a50-8ed3-e38c2cb47b97,cash,,PAID
ab90624b-22d5-4495-b699-70aa6c2d6115,dfce6750-b1f8-49da-b607-db33ef0fec12,940a4fd5-1be8-4a42-b03c-c53fc93dadd6,card,adyen,PAID
3803e3a0-6ea0-4daa-ae31-361650b5c9f7,e5d3339d-9aed-45d4-9f55-32ce65075781,58c76142-4f39-4c6f-b97a-671cd497feb5,card,adyen,PAID
fa8768ce-89f5-4ab7-a915-3337b1c37cc8,110c4f36-ae4d-47f4-acda-48d8f9e29ab4,e81554de-6aae-4d3d-883e-013c291bda57,card,adyen,PAID
abf072a4-86e4-4069-900a-efd98828c7e4,60af4c08-49c0-4578-9d2d-ba6976c60662,5f4a8dc6-7fe7-4407-bbf6-008536455488,cash,,PAID
841025ae-4717-4f7d-b87f-863a9a927269,55822709-9d77-4e93-99e0-aff57383ce10,996192db-5bec-433e-b780-2ef2454f7735,cash,,PAID
536bce25-8d53-4a79-aa6b-fe5f925b97b8,fe571196-eeb5-4a0b-9722-9faa75af9b23,072dc5de-94fd-40be-81f2-dcc64d31e104,card,adyen,PAID
906ebc73-5b63-4e69-b136-4f9224178a6d,a09eccbf-596d-4b0e-9501-1d4843ad0837,eb086585-4795-4f15-b1bb-c4099b3be1f0,card,adyen,PAID
f51b803b-b2ad-4dc0-8845-a625df39d7c4,fea368dc-6cd4-43b0-8ccf-a0c5ccf25f83,22b5f91a-b90f-436e-9043-32d56eec2dc6,card,adyen,PAID
998de883-9530-46cc-9514-f7a4711a2847,74493dcc-03e0-4a24-8f75-a071f7dfa06a,656a5f3e-af1f-48a7-b4c7-17d9c7620769,cash,,PAID
a51dd990-7a1c-4180-a6af-a2ffe20ade87,2fc56447-7630-48a0-b967-39f66d7f2346,8b32edc6-894a-4e3b-8027-a6ade4c0a526,cash,,PAID
2a2e8b1a-a851-47b3-a09a-3976f56a8123,5a076ab0-d229-4bd9-8e67-017058b36387,763c1322-a750-49c5-97df-ab1e4c0a5a9d,cash,,PAID
d04b09d0-fdf6-4ced-b9ba-829a97fcb490,19b6d5f9-d803-49d4-a08a-ce4d1d59c60c,73c0041a-aef4-4fc2-a708-93f9392567c4,card,adyen,PAID
641744aa-2f63-42e7-8833-15c8512522c0,c8931710-ccc2-49df-b2c4-5c78f1277809,130c9ea4-17f1-4ee5-9a66-0586e471ba5c,card,adyen,PAID
4b4782d8-554d-49d2-ae6e-11c523ab9ba0,307b2c28-8221-4d98-bda1-560ca36424ad,842cce1f-f3da-4076-a935-c6661fceb1ce,cash,,PAID
282d5e59-8f95-4438-a395-fe4f6d6385af,ff5bdf6b-db02-472c-aa07-ece490182591,0c8a64fa-952c-4853-9708-dcf018a5c217,card,adyen,PAID
c19e1b78-3bce-4de0-991d-035f4aad7394,67725979-4a89-44b7-8ac1-dcd11fddd39d,89dd9622-1e36-495a-b522-0d22d956f1ab,card,adyen,PAID
aa387134-7bb0-41fa-9203-4d05963c0206,97612c25-17de-41da-ac5e-e50a41a38f0e,38a3b0b6-cd99-4b29-a440-e68fd00ab795,cash,,PAID
b96953d8-0ea4-4b57-a83d-cd8695d3b4b2,4fd50aa6-7079-4254-aa6f-13522d851430,cefa47da-ab3d-4130-8d4b-e9fab8e65c3a,card,adyen,PAID
aba12964-5cde-41c1-b1cf-1d803cc63fb6,898d1c81-5d52-452f-96c3-a938fccb3a27,34346b02-01e6-4d03-8fae-ed2c7bacbfdd,card,adyen,PAID
d98dfdca-e64b-424a-bf1b-36e5113c0b2c,918e9e89-71f6-4078-80ef-cf83afb1d0cc,7814d174-6950-4637-9b55-3f7b419c4ff4,cash,,PAID
2ffe976d-0c74-42d0-ac29-9d1cafd86d62,568d0b0e-042b-4056-8a61-42d11b423fd6,9d12159a-8515-45ad-9e7d-21e1e1b61ffe,cash,,PAID
10e10027-dde4-4967-8934-a5bd2c836239,85ee2d0d-be58-43e7-af79-91e46e26808b,b317b3e4-c936-47cc-9fc3-a479dcdebb18,card,adyen,PAID
26165044-1d25-4da5-85cb-9b4b04dac27b,6eb53d1d-cb69-4261-a75d-c4a53e27da89,7efaed6e-fa79-4d94-9879-ee96af50b77a,card,adyen,PAID
34bcedb6-38ee-456d-b8ca-cc0aca3e1f32,b8bee500-87f0-43a4-9445-395d2ec4aba1,5b67260a-e9b3-4d15-856e-8b2931ebe170,cash,,PAID
55b1b40a-f66f-4025-b6ce-12cca085d177,e3225d15-82ea-4814-97e8-0efac2b4aafd,ced47b61-df5d-4ca2-ad41-739b01964125,card,adyen,PAID
95170b50-47f7-4fc7-942c-6b0e58f2c23e,109d778d-3590-4298-800c-2205401de2c4,a70b4dcd-d2a5-4593-9e5c-945c017e5b4f,card,adyen,PAID
c4de201c-595c-43d7-8429-3483a23d136b,70d119e7-6861-4595-9e5f-bfaf35cfe76e,6d250bf7-3c1a-44d3-be7a-7c0f26c683cc,card,adyen,PAID
4f6a3170-703f-43f0-acb7-78cd6d75162c,d60c1e02-6f85-4e7e-bd6d-40a9ba16643b,16fd4f5f-15cd-4a25-a753-0d13de468e83,cash,,PAID
999654a4-654b-4e10-a8f0-bc767fac4fa9,71199bcf-6ca6-45f3-8828-eaa31283320a,4238e117-98a1-457c-816f-2ca4e8c1cddd,cash,,PAID
8ecdd23b-30aa-4559-8219-ff61f5e8efa4,a1700d3a-9e55-4df8-b966-be53e1299ea3,833c8b48-2097-4b5f-b8d5-1b7e5082ab43,cash,,PAID
3385eb6d-4217-4b15-a030-6e119ecc160d,474594e0-ce07-44ad-bab7-532e9da87fb7,139b9ef7-126c-4ccc-9476-b19e37c3e1aa,card,adyen,PAID
918265d7-4d39-4701-81ae-403927195bbc,ed84dcd8-5595-48a5-9c2f-29f3725c3363,0e1b8723-f722-442b-913c-5988bd2fd947,card,adyen,PAID
1a21a577-99a7-4ab7-9b05-c9d02a243b8e,4958de19-abad-4853-90d5-4d99b0ec4930,d1cc55a6-0a6d-4baf-ba1a-f321ff7a6f8f,cash,,PAID
97238659-28e2-41c2-a02b-9f9bcb4cfc74,1d972db6-72f5-4b16-8264-7629be41e2be,349ed4e3-d634-4257-8b7a-d4f86a7ecb2a,cash,,PAID
0775a101-c3c0-4c15-b8cd-cdeed5bd8bde,9ddfeea3-1785-4fc9-b020-e7e422cf29d1,3eca3451-4a8e-477c-91b7-b44d2002a2d3,card,adyen,PAID
c34500c5-2c35-4b33-a5fb-915e0456c98c,75ce31d7-ba92-40f6-8cbf-24a6375a4519,5195f668-8e60-418d-b4a1-d55ac82515dc,cash,,PAID
980413fa-61bc-4802-85d9-082fcea96687,7dfa03f6-4427-4233-944c-001d3547be86,5adae5a4-de29-4818-b7b7-a0a884e31a0a,cash,,PAID
14deff2b-e3eb-4c88-805c-61b5dcf5bddd,9ef43f68-7499-4b21-a4cd-9b63d9258de2,5535b3a8-a93f-44c8-8796-d2bf936d133b,cash,,PAID
92413014-110c-4bd3-aa0d-e395c1fab88a,258bcce5-e90c-4f30-b72e-f6f29e4d51e8,136e5333-f5da-4130-ba41-09cfbbe4c27c,card,adyen,PAID
dc6e2eb2-5f0e-4f9e-a9f1-242433246fbe,8b3a473e-9d76-48b1-9a71-a48ece61658f,3be2a0d3-d426-4214-a8b7-e31475e36fa1,card,adyen,PAID
7485bb33-d1e1-432d-aa05-dfab7882a946,bd190ea3-9ff5-4046-a27a-de646cb822f4,cfb47380-7943-4c6c-983c-31334aeb7d31,card,adyen,PAID
f1c03806-89bc-4dd6-8e8b-5b70c2354920,601c9c7f-af65-4809-a2d0-dc3ff6a70e5c,e656b5e7-43c2-40e1-8de5-3900960ef30c,cash,,PAID
23cb7b5c-a008-4482-9533-8ce1133f1ecf,f1d3e97c-a423-4ba3-938d-360defc85e65,1a85784a-f5fe-4409-be60-8fe2e4794ba3,cash,,PAID
1b7b82f5-e8ba-4099-ab9c-2e5db98b0e69,c984c04d-575f-454a-ad34-bfacc1297614,6caf6a59-f69c-4ad1-82a0-58cb8f8a377a,card,adyen,PAID
1190e447-4161-47f4-8625-e2a7ed26b054,843da609-c99a-4d4e-9a49-ceebba37977f,bb06f482-895c-49ae-aad0-433636fe6b34,card,adyen,PAID
d1eed5fb-f57c-49fa-a55c-2db07f080e4c,a58e33dc-1b40-4011-9abb-8a633b822485,53c9c1f4-5e79-4d7c-82b7-405057c31e2a,card,adyen,PAID
4eed7764-ccec-4c3f-b1a6-6b677f3fe430,41dbecf8-7129-4174-90dc-96d9d2b350e0,b7126cfd-4050-4a9c-8e2b-639f5bf7e31c,card,adyen,PAID
ebf95703-7fc3-437f-baf1-a10866c6dbea,10b299e6-ed14-4f07-af49-ae73fe9788ac,82ffa832-fa70-4130-a7f2-a02136060904,cash,,PAID
655e6059-a073-4b1d-819c-6d2c50f9fd54,b1d2881f-fce7-4df1-a292-99e4d34a911e,0c24cdf5-6816-4e41-a173-36185b2367e3,card,adyen,PAID
5abeab66-8177-480e-bcb4-0b53731bf014,39b2d611-cb4c-453a-b552-d0db82e7a378,dd1047dd-70be-4414-b0df-8b0089d835f4,cash,,PAID
ed65e699-a5ed-4a87-b8e3-f55641f1f772,788208b8-3d2f-46a3-9713-4d3e46cb177a,72b03d3f-b229-4fce-8664-09f0e96f1cd5,cash,,PAID
2214f50b-6767-4b4f-aded-a9f927c2cd16,343b1a71-7a17-45ed-b609-e308c1c3551e,223c4ba1-ef60-4ccb-aa9c-3510af1b8d3e,card,adyen,PAID
de8047c3-16d6-49d7-9dbf-248ad25e6a4a,fe1398d3-ad61-441d-9797-c0ff37b4d6f6,709b88bc-9fc4-4bf2-b0b8-436d0f477f4c,card,adyen,PAID
1c1f0b4f-9aa2-413a-a350-ca6a6016b825,1f2883e7-44c6-47de-8e90-69bea7460c6a,57959062-8904-46f4-a9c1-fb3763dfad2c,cash,,PAID
a2610436-cf79-4101-a927-a1fc23263181,69eaf5e0-6686-466d-9eb5-8e0133dc8e8c,8b4f3c90-0b04-421a-9e12-aa7b4c70bc33,cash,,PAID
7331a90b-5460-41d6-a21b-68123d1ffda9,7f5d3103-1d5a-474b-9309-287cd6f2c4a1,2606069d-7e8c-4054-8b27-a6360af5d7f1,cash,,PAID
796419c4-7133-418a-893d-dffaf6d4d513,8353c16c-6140-4275-bab1-97ffb9771a5a,89847599-0fbe-4896-a974-d1c89bd51734,cash,,PAID
7645be52-4b4c-4921-802f-41e14441ac2f,762e7fe6-b6de-4e1b-b55a-3e0ecbdc46ea,be285e00-872d-4fc8-bdb2-39bffc6eab38,cash,,PAID
4202e9ea-6ee1-4647-9bf7-c45f9e9b9223,6ed876e3-664b-470f-97c6-30e91a1386f5,b19d38a1-3569-4072-acfc-89d23f416a3b,card,adyen,PAID
b0bd3405-add7-4096-8a50-89400dfbcd9b,cde0c386-d45d-4929-88ed-64355c4cbef9,bd9e17eb-b6be-4c82-95d0-41220b940978,cash,,PAID
9759ddf4-7ca6-4d6f-817b-29815cb901d5,9ef88b4e-91a5-473d-8d14-27d304e4828d,8a23c077-3891-4c40-a636-107796d04532,card,adyen,PAID
6ccb464d-eff8-43a3-bb5c-04bde541bf55,874205fa-ff9a-4287-b484-208cfe5b3abb,e04d19ce-a237-4779-9ee5-53d301a5dafc,card,adyen,PAID
4a4feabf-2c59-40d7-a61e-6d092bec86a4,2a312a47-8498-4ff1-b2d7-cf2d8e740931,473cbf58-2881-4d71-bac7-778852c0db40,cash,,PAID
395922b3-4d7e-4b1b-87e7-5e299ccbe7f8,cc88ef6f-0d58-4aab-97dc-a42ded0cd19e,9efb6559-0667-4930-ba94-02791382f109,cash,,PAID
d740658b-133a-4b85-8bce-1e055de89279,d8bb4f7a-bbe7-4822-9517-6cb89b57b542,73e54d4a-6ece-4206-adf3-24f70f9aaf1c,cash,,PAID
0beb671a-dfe4-4e25-b668-eedfccf23f16,9e3a644e-0ea3-4680-acf7-a0fd4dde9ad9,5480258b-c49f-42ac-a938-bbe1150d3422,cash,,PAID
8306d69a-5504-4b70-9b8e-cbaad9b99520,8e2bc89f-4c50-4eda-862c-e51b379e88fb,7a6311b6-d734-4e18-8ad8-8f5319b8ca40,cash,,PAID
96087c29-97d9-41db-b3ec-f1c9d675732e,1c483491-20a8-4b16-8200-23b726a3ce32,340fb8ec-c654-4995-ad0e-6f3b87cedeb3,card,adyen,PAID
561da33e-016c-45e5-b3c6-39bb084c7ad3,5b7dc344-22aa-43f0-85e7-226644eab1e5,10e1df7b-f11c-4ae8-9b8d-e74bc2dd1bfe,cash,,PAID
23442a3f-89dd-4895-a440-d29c8f1f7dd0,f7190e95-7af6-48d0-9d8a-128692dd04a5,37ecdfcd-6d74-4130-8397-e8bea29609aa,card,adyen,PAID
6cb848bf-f5f3-4bcb-bd6c-b45c5f4f8a81,84887542-3da6-4ed7-8a9c-e7abfb534b84,0f9407f2-d7ec-41b4-a3d7-8f8195051c92,cash,,PAID
04e47a15-94a2-443e-a3c6-717c340aeaa7,ddcdb576-8ebf-489f-94f1-d6492c717e07,05daea12-b9dd-4b94-96b4-20f7ceb9c22c,card,adyen,PAID
67baa3f0-986c-43b8-8d77-b7da79c7d177,a88f0dda-ed85-4532-b856-581104426738,c54b04f4-018f-4b93-9aa0-8a0cee83fae0,card,adyen,PAID
0869aa53-fe6f-4df0-9230-e2defbeb2c77,d6add820-25ad-478a-801a-346c45a46b99,84a492ab-525a-4f3d-b744-da8e66a8faeb,card,adyen,PAID
