age,gender,has_offer,order_type,total_price,payment_method,payment_card_gateway
2,1,0,0,0.989250563978378,0,0
2,1,0,0,0.21183509025460062,0,0
2,1,0,0,1.248389055219637,0,0
1,1,0,1,0.21183509025460062,0,0
1,1,0,0,-0.14153557961984362,0,0
1,0,1,1,-0.7634679585988655,0,0
1,0,1,1,-0.14153557961984362,1,1
1,0,0,1,-0.5938500370591322,0,0
1,0,0,0,-0.6291871040465766,1,1
1,1,1,0,-0.5443781432767101,0,0
1,1,0,0,0.3178462912169339,1,1
1,0,1,0,-1.0532319078959098,0,0
1,1,0,0,-0.07792885904244365,0,0
1,0,1,2,0.013947515124911852,0,0
1,0,1,1,-0.6621683665681914,0,0
1,1,1,0,-0.15567040641482138,1,1
1,0,0,1,-0.14153557961984362,0,0
1,0,0,0,-0.5443781432767101,1,1
1,1,1,0,-0.21220971359473245,0,0
1,1,0,1,-0.5726477968666656,0,0
1,1,1,2,-0.00018731167006591682,1,1
1,0,0,0,-0.5867826236616434,0,0
1,0,0,2,-0.2687490207746435,0,0
1,1,1,1,-0.9118836399461321,1,1
1,1,0,1,0.3955878385893116,0,0
1,0,0,0,-0.15567040641482138,0,0
1,0,1,0,-0.2687490207746435,0,0
1,1,1,0,0.20476767685711175,0,0
1,0,1,0,-0.06379403224746588,1,1
1,1,0,1,-0.5726477968666656,0,0
1,0,1,0,-0.21220971359473245,1,1
1,1,1,1,-0.12740075282486585,1,1
1,1,0,0,-0.5938500370591322,1,1
1,1,1,1,-0.6645241710340211,1,1
1,0,1,1,-0.04965920545248811,0,0
1,1,0,0,0.3955878385893116,1,1
1,1,0,0,-0.11326592602988807,0,0
1,1,1,0,-1.166310522255732,0,0
0,0,0,2,-1.039097081100932,1,1
1,0,0,1,-0.15567040641482138,0,0
1,0,1,0,-1.2322730472989616,0,0
0,0,1,1,-1.1851569579823689,1,1
0,0,1,0,-1.2723217232180652,1,1
1,0,0,0,-0.5443781432767101,1,1
1,0,1,1,-0.6221196906490878,0,0
0,1,1,2,-0.9495765113994061,1,1
1,0,1,2,-0.5867826236616434,0,0
1,0,0,1,-0.17687264660728805,0,0
1,0,1,0,-0.9896251873185098,1,1
1,0,0,0,0.006880101727422968,0,0
0,0,1,1,-1.140396673131606,1,1
0,1,1,0,-0.9448649024677469,0,0
1,0,0,2,0.04928458211235628,0,0
1,1,1,0,-0.20514230019724358,0,0
0,1,1,0,-1.006115818579317,1,1
1,0,0,1,-0.042591792054999224,0,0
0,1,1,0,-0.9707787515918728,1,1
1,1,0,0,-0.5090410762892656,0,0
1,1,1,2,-0.3323557413520435,1,1
0,0,1,0,-1.189868566914028,1,1
1,0,1,1,-0.5161084896867545,1,1
1,1,0,1,-0.14153557961984362,0,0
0,0,1,0,-1.1615989133240727,1,1
1,0,1,0,-1.152175695460754,0,0
0,1,1,0,-1.2723217232180652,0,0
1,0,1,0,-0.5867826236616434,0,0
1,1,0,0,-0.4454343557118657,1,1
1,0,1,0,-0.6645241710340211,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.1615989133240727,1,1
0,0,1,0,-1.128617650802458,0,0
1,0,1,1,-0.7799585898596729,1,1
0,0,1,2,-1.2723217232180652,1,1
1,0,1,0,-0.23341195378719912,1,1
0,0,1,0,-1.1615989133240727,1,1
0,0,1,0,-1.006115818579317,1,1
1,0,0,0,-0.6857264112264877,1,1
0,1,1,1,-1.1498198909949244,1,1
0,0,0,2,-1.0697225391567171,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.006115818579317,1,1
0,1,1,2,-1.128617650802458,1,1
0,0,1,1,-1.1851569579823689,0,0
0,0,1,0,-1.2581868964230873,1,1
1,1,0,0,-0.07086144564495477,0,0
1,0,1,1,-0.4312995289168879,0,0
1,0,1,1,-0.3488463726128509,1,1
0,0,1,0,-1.1239060418707987,0,0
0,1,1,0,-1.1239060418707987,1,1
0,0,1,2,-1.1121270195416504,0,0
0,0,1,0,-1.2134266115723245,1,1
1,0,0,1,-0.6221196906490878,0,0
0,0,1,0,-1.1828011535165392,1,1
1,0,0,0,-0.8977488131511543,1,1
1,1,1,0,-0.29701867436459906,0,0
0,1,1,1,-1.128617650802458,1,1
1,1,0,1,0.11995871608724512,0,0
1,1,1,0,0.20476767685711175,0,0
0,0,1,0,-1.140396673131606,1,1
0,0,1,0,-1.2322730472989616,1,1
1,1,1,1,-0.6598125621023618,0,0
0,1,1,2,-1.2723217232180652,1,1
0,0,1,0,-1.1333292597341171,0,0
0,1,1,0,-1.039097081100932,1,1
0,1,1,0,-1.2723217232180652,1,1
1,0,0,0,-0.6857264112264877,0,0
0,1,1,1,-0.975490360523532,1,1
1,1,0,2,0.310778877819445,0,0
1,0,1,0,-0.5867826236616434,1,1
1,0,1,2,-0.021389551862532573,0,0
0,1,1,0,-1.039097081100932,1,1
0,1,1,0,-1.1498198909949244,1,1
0,1,1,0,-1.2581868964230873,1,1
1,0,0,0,-0.5726477968666656,0,0
0,1,1,0,-1.2581868964230873,1,1
0,1,1,0,-1.2723217232180652,0,0
0,0,1,0,-0.9495765113994061,0,0
0,0,1,0,-1.2534752874914281,1,1
1,1,0,1,-0.042591792054999224,0,0
1,1,1,0,-0.23341195378719912,0,0
0,1,1,2,-1.1568873043924135,1,1
0,1,0,2,-1.0979921927466727,1,1
1,1,1,2,-0.11326592602988807,1,1
1,0,0,1,-1.0744341480883763,0,0
0,1,1,0,-1.1309734552682875,1,1
1,0,1,1,-1.1309734552682875,1,1
1,0,0,0,-0.14153557961984362,1,1
1,0,1,0,0.14822836967720066,0,0
0,0,1,1,-1.0885689748833542,1,1
0,0,1,2,-1.128617650802458,1,1
1,1,1,0,0.11995871608724512,0,0
0,1,1,0,-1.1828011535165392,1,1
0,0,1,0,-1.189868566914028,1,1
0,0,1,1,-1.1568873043924135,0,0
1,0,0,0,0.03514975531737851,0,0
0,1,1,0,-1.2723217232180652,1,1
1,0,0,0,-0.15567040641482138,1,1
1,0,1,1,-0.1650936242781399,1,1
1,0,1,0,-0.7799585898596729,1,1
0,0,1,0,-1.1615989133240727,1,1
1,0,1,0,-1.0178948409084654,1,1
0,0,1,2,-1.2581868964230873,0,0
0,1,1,0,-1.128617650802458,0,0
1,1,1,1,-0.7139960648164433,0,0
1,1,1,1,-0.07792885904244365,1,1
1,1,0,1,-0.41009728872442125,0,0
0,0,1,0,-1.1992917847773468,1,1
0,0,1,0,-1.1615989133240727,1,1
0,0,1,0,-1.0108274275109765,1,1
0,1,1,1,-1.140396673131606,1,1
1,0,0,0,-0.60798486385411,1,1
0,1,1,0,-1.0108274275109765,1,1
1,0,0,1,-0.07086144564495477,0,0
1,1,0,0,-0.9542881203310654,0,0
1,0,0,2,-0.06379403224746588,0,0
1,1,0,0,-0.8836139863561765,0,0
0,1,1,2,-1.159243108858243,1,1
1,1,0,1,0.19063285006213398,0,0
0,0,1,0,-1.128617650802458,1,1
0,0,1,1,-1.128617650802458,1,1
0,0,1,0,-1.2723217232180652,1,1
1,0,1,0,-0.645677735307384,0,0
1,0,1,0,-0.60798486385411,0,0
1,0,1,1,-0.7210634782139321,0,0
0,0,1,0,-1.1875127624481985,0,0
1,0,1,0,-0.5325991209475619,1,1
0,0,1,0,-1.1498198909949244,1,1
0,1,1,0,-1.1615989133240727,1,1
0,1,1,0,-1.189868566914028,1,1
0,1,0,2,-1.0697225391567171,1,1
0,1,1,0,-1.1239060418707987,1,1
0,0,1,0,-0.9778461649893616,0,0
1,0,1,2,-0.7022170424872951,0,0
0,0,1,0,-1.1568873043924135,0,0
1,0,0,1,0.006880101727422968,0,0
0,1,1,2,-1.2723217232180652,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,1,-0.9472207069335765,1,1
1,1,1,0,0.14822836967720066,0,0
1,1,0,0,-0.5302433164817323,1,1
0,1,1,0,-1.2723217232180652,1,1
1,0,0,0,0.3178462912169339,0,0
0,0,1,2,-1.0037600141134875,1,1
1,0,1,2,-0.31822091455706575,1,1
0,1,1,0,-1.128617650802458,1,1
0,0,1,0,-1.039097081100932,1,1
0,1,1,1,-1.2534752874914281,0,0
0,0,1,0,-1.2581868964230873,1,1
0,1,1,0,-1.076789952554206,1,1
0,0,1,2,-1.006115818579317,0,0
1,1,0,0,-0.5090410762892656,1,1
1,1,1,1,-0.14860299301733249,1,1
0,0,1,0,-0.9142394444119617,0,0
0,1,1,0,-1.2581868964230873,1,1
1,1,1,0,-0.08499627243993253,0,0
0,1,1,0,-1.1003479972125023,1,1
1,0,1,0,-0.23341195378719912,0,0
0,0,1,0,-1.2723217232180652,1,1
1,0,1,0,-0.21927712699222135,1,1
1,1,0,1,0.3955878385893116,0,0
1,1,1,1,-0.2711048252404732,1,1
0,1,1,1,-0.9495765113994061,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,2,-1.2723217232180652,1,1
1,0,1,0,-0.24754678058217688,1,1
0,0,1,0,-1.0885689748833542,1,1
1,1,0,1,-0.056726618849977,0,0
1,1,0,0,-0.6857264112264877,1,1
1,0,0,2,0.028082341919889623,0,0
1,1,0,0,-0.04965920545248811,0,0
0,0,0,2,-1.039097081100932,1,1
1,0,1,1,-1.166310522255732,1,1
0,0,1,0,-1.1309734552682875,1,1
0,1,1,1,-1.2723217232180652,1,1
1,0,1,1,-0.21220971359473245,0,0
1,0,0,0,-0.09206368583742142,0,0
0,0,1,0,-1.1615989133240727,0,0
0,0,1,0,-1.24169626516228,1,1
1,0,0,1,-0.07086144564495477,0,0
1,1,0,1,-0.14153557961984362,0,0
0,1,1,0,-1.1568873043924135,1,1
1,0,1,0,-0.7634679585988655,0,0
0,1,1,0,-1.128617650802458,1,1
1,1,0,0,-0.6291871040465766,0,0
1,0,0,0,-0.5090410762892656,1,1
1,0,1,0,-0.38889504853195456,0,0
0,1,1,0,-1.0602993212933987,1,1
0,1,1,0,-1.128617650802458,0,0
1,0,1,0,-0.20985390912890284,1,1
0,1,1,2,-1.2723217232180652,1,1
0,0,1,0,-1.0108274275109765,0,0
1,0,1,1,-0.7776027853938432,0,0
1,1,1,2,0.209479285788771,0,0
1,0,0,0,-0.5938500370591322,1,1
1,0,1,0,-0.7493331318038877,0,0
0,1,1,0,-1.1568873043924135,1,1
1,0,1,2,-0.7658237630646951,1,1
0,1,1,2,-1.229917242833132,1,1
1,0,1,1,-0.41009728872442125,1,1
0,1,1,1,-0.9425090980019172,0,0
0,0,1,0,-1.2581868964230873,1,1
1,1,0,1,-0.042591792054999224,0,0
1,1,1,0,0.25423957063953395,0,0
0,0,1,0,-1.039097081100932,1,1
0,0,1,1,-1.1875127624481985,1,1
0,1,1,0,-1.11448282400748,1,1
1,1,1,0,0.24717215724204505,0,0
1,1,1,0,-0.1721610376756288,1,1
1,1,0,1,-0.5090410762892656,0,0
1,0,0,0,-0.31822091455706575,1,1
1,0,0,0,-0.17687264660728805,0,0
0,0,1,0,-1.128617650802458,1,1
1,1,0,2,-0.17687264660728805,0,0
0,0,1,0,-0.9778461649893616,1,1
1,0,1,1,0.2330373304470673,1,1
1,1,1,0,-0.48783883609679896,1,1
0,1,1,2,-1.128617650802458,0,0
0,1,1,0,-0.975490360523532,0,0
0,0,1,0,-1.0979921927466727,1,1
0,1,1,0,-1.2723217232180652,1,1
1,0,0,0,-0.5443781432767101,0,0
1,0,0,1,0.06341940890733405,0,0
1,0,0,1,-0.49490624949428785,0,0
1,1,1,1,0.32491370461442276,0,0
1,1,1,1,0.3885204251918227,1,1
1,0,0,0,-0.5231759030842434,1,1
1,1,0,0,-1.0602993212933987,0,0
0,0,1,0,-1.152175695460754,1,1
1,0,1,0,-0.13446816622235472,0,0
0,0,1,1,-1.0979921927466727,1,1
0,1,0,2,-1.0650109302250579,1,1
1,0,0,0,-0.14153557961984362,1,1
0,0,1,2,-0.9425090980019172,1,1
0,1,1,0,-1.2723217232180652,1,1
1,1,1,0,-0.60798486385411,0,0
1,1,1,0,-0.14860299301733249,1,1
0,1,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.2581868964230873,1,1
0,1,1,1,-0.9707787515918728,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.1333292597341171,0,0
1,0,1,1,-0.16273781981231028,0,0
1,0,1,2,-0.7776027853938432,0,0
0,0,1,0,-0.9778461649893616,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.2723217232180652,0,0
1,0,1,0,-0.6315429085124062,0,0
1,1,1,2,-0.33471154581787316,1,1
1,1,0,1,0.03514975531737851,0,0
0,0,1,0,-1.006115818579317,1,1
1,1,1,1,-0.6221196906490878,1,1
1,1,1,0,-0.5726477968666656,0,0
0,1,1,2,-1.1945801758456875,1,1
1,1,0,1,0.021014928522400736,0,0
1,1,0,2,-0.09206368583742142,0,0
0,0,1,0,-1.039097081100932,1,1
1,0,0,0,-0.056726618849977,0,0
0,0,1,0,-0.9448649024677469,0,0
1,0,0,0,-0.6221196906490878,1,1
1,0,1,0,-0.5867826236616434,0,0
0,1,1,1,-1.140396673131606,0,0
1,1,0,0,-0.3464905681470213,0,0
1,0,1,0,-0.5938500370591322,1,1
1,1,0,1,-0.240479367184688,0,0
1,0,0,1,-0.5726477968666656,0,0
1,1,1,0,-0.6315429085124062,1,1
0,1,1,2,-1.2723217232180652,1,1
0,1,1,0,-1.1333292597341171,1,1
1,1,1,1,0.17885382773298583,1,1
0,0,1,1,-1.189868566914028,1,1
1,0,0,0,-0.4454343557118657,1,1
1,1,0,0,0.21183509025460062,0,0
1,1,1,1,-0.21927712699222135,1,1
1,0,1,1,-1.0249622543059542,0,0
1,1,0,0,-0.6857264112264877,1,1
1,0,1,0,-0.60798486385411,0,0
1,0,1,0,-0.6786589978289989,0,0
0,0,1,0,-1.189868566914028,1,1
0,0,1,0,-1.2723217232180652,1,1
1,1,1,0,-0.14153557961984362,1,1
0,0,1,0,-1.1309734552682875,1,1
0,0,1,2,-1.1568873043924135,0,0
0,0,1,0,-1.2723217232180652,1,1
1,0,0,1,-1.0744341480883763,0,0
0,1,1,0,-0.9707787515918728,0,0
1,0,1,1,-1.1380408686657764,0,0
1,0,1,0,-0.5373107298792211,0,0
0,0,1,0,-1.0979921927466727,1,1
0,0,0,2,-1.0979921927466727,1,1
0,0,1,0,-1.2628985053547466,1,1
1,0,1,2,-0.5373107298792211,0,0
1,0,1,2,-0.042591792054999224,1,1
1,0,0,1,0.2966440510244672,0,0
0,1,1,0,-1.189868566914028,1,1
0,0,1,1,-1.0979921927466727,1,1
0,1,1,2,-1.2723217232180652,1,1
0,1,1,0,-1.2723217232180652,1,1
1,1,0,2,-0.042591792054999224,0,0
0,1,1,0,-1.189868566914028,1,1
1,1,0,0,0.14822836967720066,1,1
1,0,0,0,-0.14153557961984362,0,0
1,1,1,1,-0.8647675506295395,1,1
0,0,1,0,-1.1615989133240727,1,1
1,1,1,0,-0.8482769193687321,0,0
0,0,1,1,-1.2581868964230873,1,1
0,1,1,0,-1.215782416038154,1,1
1,1,0,0,0.03514975531737851,0,0
1,0,0,1,-0.6291871040465766,0,0
1,0,0,1,-0.014322138465043686,0,0
0,0,1,0,-1.1545314999265837,0,0
1,0,1,0,-0.7776027853938432,0,0
1,1,1,0,-0.39596246192944345,1,1
1,1,0,0,-0.5443781432767101,1,1
0,0,1,0,-1.1333292597341171,1,1
0,0,1,0,-1.2134266115723245,1,1
0,1,1,0,-1.1615989133240727,0,0
1,1,0,0,-0.3323557413520435,0,0
0,0,1,0,-1.2723217232180652,1,1
1,0,1,0,-0.7210634782139321,1,1
0,1,1,0,-1.1875127624481985,0,0
1,1,1,1,0.10346808482643773,1,1
0,0,1,2,-1.189868566914028,1,1
0,1,1,0,-0.9707787515918728,1,1
1,0,0,0,-0.9613555337285542,1,1
0,0,1,1,-1.2723217232180652,0,0
0,0,1,2,-1.1615989133240727,1,1
0,0,1,0,-1.1875127624481985,1,1
0,1,1,0,-1.1568873043924135,1,1
0,0,1,1,-1.128617650802458,1,1
0,1,1,0,-1.1050596061441615,1,1
1,1,1,1,-0.12033333942737696,1,1
1,0,1,1,-0.028456965260021456,0,0
0,1,1,0,-1.1875127624481985,1,1
1,1,0,1,-0.240479367184688,0,0
0,1,0,2,-0.9472207069335765,1,1
1,0,1,0,0.11995871608724512,0,0
1,0,1,0,-0.7139960648164433,0,0
0,1,1,2,-1.128617650802458,0,0
0,0,1,0,-1.140396673131606,1,1
0,0,1,0,-1.2322730472989616,1,1
0,1,1,0,-1.24169626516228,0,0
0,1,1,0,-1.2628985053547466,1,1
1,0,1,0,-0.28523965203545093,1,1
0,1,1,0,-1.2723217232180652,1,1
1,1,1,0,-0.6221196906490878,0,0
0,0,1,1,-1.2723217232180652,1,1
1,1,0,1,-0.14153557961984362,0,0
1,0,1,2,-0.5585129700716878,0,0
1,0,1,1,0.07755423570231182,0,0
0,1,1,2,-1.039097081100932,1,1
0,1,1,0,-0.982557773921021,1,1
0,0,1,0,-1.0438086900325911,1,1
0,1,1,1,-1.0414528855667615,1,1
0,1,1,0,-1.102703801678332,1,1
1,0,0,2,-0.06379403224746588,0,0
0,1,1,0,-1.24169626516228,1,1
1,1,0,0,-0.14153557961984362,0,0
0,0,1,0,-1.1615989133240727,0,0
0,0,1,0,-0.9165952488777913,1,1
1,1,0,0,-0.16273781981231028,1,1
1,0,1,2,-0.6150522772515989,1,1
0,0,1,0,-1.2723217232180652,0,0
1,0,0,0,-0.07792885904244365,0,0
0,1,1,0,-1.2723217232180652,1,1
1,1,0,1,-0.240479367184688,0,0
0,1,1,0,-1.128617650802458,1,1
1,0,0,1,-0.07086144564495477,0,0
1,1,1,1,-0.7776027853938432,1,1
1,1,1,0,-0.12740075282486585,0,0
1,0,0,0,-0.21927712699222135,1,1
0,1,1,0,-1.039097081100932,0,0
1,1,0,0,-0.09206368583742142,0,0
1,1,1,0,-0.7776027853938432,0,0
0,0,1,2,-1.128617650802458,1,1
1,0,0,0,-0.40302987532693235,1,1
1,0,1,0,-0.5373107298792211,1,1
1,0,1,0,-1.0414528855667615,1,1
0,1,1,0,-1.128617650802458,1,1
1,0,1,1,-0.3323557413520435,1,1
0,1,1,0,-1.189868566914028,1,1
1,1,0,1,-0.6291871040465766,0,0
1,1,1,1,-0.24754678058217688,1,1
0,1,1,1,-1.2723217232180652,0,0
0,0,1,1,-1.128617650802458,1,1
0,1,1,0,-0.9165952488777913,1,1
1,0,1,1,-0.24754678058217688,0,0
0,0,1,2,-1.0697225391567171,1,1
1,1,1,0,0.3531833582043783,0,0
1,0,1,0,-0.3488463726128509,0,0
1,0,0,2,0.2966440510244672,0,0
1,1,1,0,0.018659124056571108,1,1
1,0,0,1,-0.4737040093018212,0,0
1,1,0,0,-0.6857264112264877,0,0
0,0,1,0,-1.1309734552682875,1,1
0,1,0,2,-1.1875127624481985,1,1
1,0,1,0,-0.23341195378719912,0,0
1,0,0,0,-0.5090410762892656,1,1
0,1,1,0,-0.9707787515918728,1,1
0,0,1,2,-1.2723217232180652,0,0
1,1,1,1,-1.1309734552682875,0,0
1,0,1,2,-0.7658237630646951,0,0
1,0,0,0,-0.056726618849977,0,0
1,0,0,1,-0.07086144564495477,0,0
1,0,1,2,-0.7116402603506137,1,1
0,1,1,0,-1.1568873043924135,1,1
1,0,0,1,-0.056726618849977,0,0
1,1,0,0,-0.6291871040465766,1,1
0,1,1,0,-0.9165952488777913,1,1
0,0,1,0,-1.1074154106099912,0,0
0,1,1,0,-0.9778461649893616,1,1
1,0,0,0,-0.5443781432767101,0,0
1,0,1,1,-0.30408608776208795,1,1
0,1,1,0,-1.1498198909949244,1,1
0,0,1,1,-1.2723217232180652,1,1
1,1,0,0,0.2966440510244672,1,1
1,1,1,0,-0.20985390912890284,0,0
1,1,0,1,-0.6291871040465766,0,0
0,1,1,0,-1.0979921927466727,1,1
0,1,1,2,-1.1333292597341171,1,1
0,0,1,0,-1.0791457570200356,1,1
0,1,1,0,-1.1309734552682875,1,1
1,1,1,0,-0.7870260032571618,0,0
0,0,1,1,-1.2723217232180652,1,1
0,0,1,0,-1.1875127624481985,1,1
0,0,1,0,-1.0979921927466727,0,0
1,0,1,0,-0.9849135783868506,1,1
0,0,1,0,-1.1568873043924135,0,0
0,0,1,0,-0.9448649024677469,1,1
1,0,1,0,-0.23341195378719912,1,1
0,0,1,0,-1.006115818579317,0,0
1,0,1,1,-0.49490624949428785,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.189868566914028,1,1
0,1,1,2,-1.189868566914028,1,1
0,0,0,2,-1.1875127624481985,1,1
1,1,0,2,0.310778877819445,0,0
1,0,0,1,-1.0744341480883763,0,0
0,1,1,0,-1.2723217232180652,1,1
1,1,1,1,-0.00018731167006591682,1,1
1,1,0,0,0.04928458211235628,0,0
1,0,1,1,-0.9896251873185098,0,0
1,0,1,0,-0.5797152102641545,0,0
0,0,1,1,-0.975490360523532,0,0
1,1,1,0,-0.21927712699222135,0,0
0,0,1,1,-1.2723217232180652,1,1
0,0,1,0,-1.1003479972125023,1,1
0,1,1,0,-1.2511194830255985,1,1
0,1,1,2,-1.128617650802458,1,1
0,0,1,0,-1.2723217232180652,1,1
1,1,0,0,0.09168906249728959,1,1
0,1,1,0,-1.039097081100932,1,1
0,1,1,2,-1.006115818579317,0,0
1,0,1,0,-0.6927938246239767,1,1
1,1,0,1,-0.6857264112264877,0,0
0,1,1,0,-1.128617650802458,0,0
0,0,1,0,-0.9448649024677469,1,1
1,0,0,0,-0.21927712699222135,0,0
1,0,1,0,-1.166310522255732,0,0
0,1,1,0,-1.1615989133240727,1,1
0,1,1,0,-0.9707787515918728,1,1
0,0,1,0,-1.1498198909949244,1,1
0,1,1,1,-1.2723217232180652,1,1
0,0,1,2,-1.2723217232180652,1,1
0,1,1,0,-1.2440520696281097,1,1
0,1,1,0,-1.0108274275109765,1,1
0,1,1,0,-1.1474640865290948,1,1
0,0,1,1,-1.2723217232180652,1,1
1,0,1,1,-0.12740075282486585,0,0
1,1,0,1,-0.5090410762892656,0,0
0,1,1,0,-1.1309734552682875,1,1
1,1,1,2,-1.0178948409084654,0,0
1,1,0,0,-0.240479367184688,1,1
0,1,1,0,-0.9778461649893616,0,0
1,0,0,0,-0.5231759030842434,0,0
1,1,1,2,-0.30644189222791757,1,1
0,0,1,0,-1.102703801678332,0,0
1,1,0,0,-0.240479367184688,1,1
0,0,1,0,-1.1333292597341171,1,1
0,0,1,0,-1.076789952554206,0,0
0,1,1,0,-1.1710221311873912,1,1
1,0,0,1,-0.5161084896867545,0,0
1,0,1,1,-0.4171647021219101,1,1
1,0,1,0,-0.7022170424872951,0,0
1,0,1,0,-0.5585129700716878,0,0
1,1,1,0,0.14822836967720066,1,1
0,1,0,2,-0.9118836399461321,1,1
1,1,0,2,-0.17687264660728805,0,0
1,0,0,1,0.2966440510244672,0,0
1,1,1,1,-0.5867826236616434,1,1
1,1,1,0,0.43799231897424495,1,1
1,1,0,0,0.021014928522400736,0,0
1,1,1,1,-0.2711048252404732,1,1
1,1,1,1,-0.4312995289168879,0,0
0,1,1,0,-0.9448649024677469,1,1
1,1,1,0,-0.23341195378719912,0,0
1,0,0,0,-0.5867826236616434,1,1
1,0,0,1,-0.15567040641482138,0,0
0,0,1,2,-1.1615989133240727,1,1
1,1,0,0,0.310778877819445,0,0
1,1,1,0,-0.7139960648164433,0,0
1,0,0,1,-0.5726477968666656,0,0
1,1,0,0,-0.5726477968666656,1,1
0,0,1,0,-1.0720783436225467,1,1
0,1,1,1,-1.1615989133240727,0,0
0,0,1,0,-0.9778461649893616,1,1
0,1,1,1,-1.121550237404969,1,1
1,0,1,0,-1.166310522255732,0,0
0,0,1,0,-0.9778461649893616,1,1
0,1,1,0,-0.9165952488777913,1,1
1,1,0,0,0.21183509025460062,0,0
1,0,1,0,0.3084230733536154,1,1
0,1,1,2,-1.2322730472989616,1,1
0,1,1,0,-1.2723217232180652,1,1
1,0,1,1,-0.5019736628917767,0,0
1,0,0,0,0.48039679935917823,1,1
1,0,0,1,-0.14153557961984362,0,0
1,0,1,2,-0.21927712699222135,0,0
1,0,1,2,-0.30408608776208795,1,1
1,0,1,1,-0.5373107298792211,1,1
0,0,1,2,-1.0343854721692727,0,0
0,0,1,0,-0.9707787515918728,0,0
1,1,1,0,0.2259699170495784,0,0
1,0,0,1,0.41679007878177826,0,0
0,1,1,0,-1.128617650802458,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.1615989133240727,1,1
1,0,1,0,-0.6857264112264877,1,1
1,1,0,0,-0.17687264660728805,0,0
0,1,1,0,-1.2723217232180652,1,1
1,1,1,0,-0.41245309319025086,1,1
1,0,1,1,-0.23341195378719912,1,1
0,0,1,1,-1.2723217232180652,1,1
0,0,1,2,-0.8883255952878357,1,1
1,0,0,0,-0.9542881203310654,1,1
1,1,1,1,-0.7234192826797617,1,1
0,0,1,0,-1.1074154106099912,1,1
0,1,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.0697225391567171,1,1
0,0,1,1,-0.9495765113994061,1,1
1,0,0,1,-1.0744341480883763,0,0
1,1,0,0,-0.3535579815445102,0,0
1,1,0,1,-0.5867826236616434,0,0
1,0,1,1,0.310778877819445,0,0
0,1,1,0,-1.0979921927466727,0,0
0,0,1,0,-1.152175695460754,1,1
1,1,1,0,-0.3818276351344657,0,0
1,1,0,0,-0.07792885904244365,0,0
0,1,0,2,-0.9142394444119617,1,1
1,0,0,0,0.41679007878177826,1,1
1,0,0,0,-0.9684229471260432,1,1
0,0,1,0,-1.2723217232180652,0,0
0,0,1,0,-1.1121270195416504,1,1
1,1,1,0,-0.30408608776208795,1,1
0,1,1,0,-1.24169626516228,0,0
1,1,1,0,-0.2734606297063028,0,0
0,1,1,0,-1.0108274275109765,1,1
0,1,1,0,-1.057943516827569,1,1
0,0,1,2,-0.9778461649893616,1,1
1,1,0,1,-0.14153557961984362,0,0
1,0,0,1,0.006880101727422968,0,0
1,0,1,2,-0.5349549254133915,1,1
1,0,1,0,-0.6362545174440656,0,0
1,0,0,0,-0.4383669423143768,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,1,-1.1074154106099912,0,0
1,1,1,0,-0.08499627243993253,1,1
1,1,1,0,-0.5938500370591322,1,1
1,1,0,1,0.03514975531737851,0,0
0,1,1,1,-1.1828011535165392,1,1
1,1,0,0,0.10582388929226735,0,0
0,0,1,0,-1.2723217232180652,1,1
0,1,1,2,-1.1568873043924135,1,1
1,1,1,1,-0.6009174504566211,1,1
1,1,0,1,0.12702612948473402,0,0
1,1,0,0,-0.5231759030842434,0,0
1,0,0,0,0.03514975531737851,1,1
1,0,1,0,-0.3323557413520435,0,0
1,0,1,1,0.07755423570231182,0,0
1,0,0,0,-0.6857264112264877,1,1
0,0,1,0,-1.2723217232180652,1,1
0,0,1,0,-1.2723217232180652,1,1
0,1,1,0,-1.189868566914028,1,1
1,0,0,1,-0.3394231547495324,0,0
0,1,1,2,-0.9778461649893616,0,0
1,0,1,0,-0.3252883279545546,1,1
0,1,1,0,-1.039097081100932,0,0
1,1,0,1,0.2966440510244672,0,0
0,1,1,0,-1.0108274275109765,1,1
0,1,1,0,-1.2440520696281097,1,1
0,0,1,0,-1.2723217232180652,1,1
1,1,1,0,-0.6362545174440656,0,0
1,1,0,0,-0.6221196906490878,1,1
0,1,1,0,-1.2440520696281097,1,1
1,0,1,2,-0.15567040641482138,1,1
1,1,1,0,-1.2534752874914281,0,0
1,1,1,0,-0.5302433164817323,1,1
1,1,1,0,-0.33471154581787316,1,1
1,1,0,0,-0.240479367184688,0,0
1,0,0,1,0.006880101727422968,0,0
1,1,0,0,-0.5302433164817323,0,0
0,1,1,1,-1.1568873043924135,1,1
1,1,0,0,-0.5231759030842434,1,1
